order_id,user_id,amount,quantity,created_at,status
A2950,0637,306.08,7,2025-11-08T22:57:00Z,Paid
A4459,0390,492.94,7,2025-03-13T05:04:00Z,Pending
A4400,0117,492.2,,2025-02-26T10:49:00Z,paid
A4826,0600,,2,2025-01-19T04:32:00Z,refund
A1489,0936,316.02,9,2025-03-19T14:15:00Z,refunded
A3975,0004,34.48,7,2025-12-02T02:42:00Z,Refunded
A4035,0361,169.64,9,2025-10-31T18:57:00Z,Refunded
A1790,0460,122.4,5,2025-10-18T11:40:00Z,paid
A1529,0080,361.41,5,2025-12-22T09:43:00Z,
A0902,0952,43.51,2,,Refunded
A1203,0386,30.87,,2025-08-31T13:30:00Z,Refunded
A0286,0720,101.93,6,2025-12-14T11:59:00Z,Refunded
A0340,0572,21.51,2,2025-04-09T05:53:00Z,refund
A0103,0032,56.87,4,2025-07-06T21:51:00Z,refunded
A0205,0698,218.06,1,2025-09-06T20:21:00Z,PAID
A3608,0280,,5,2025-01-27T14:27:00Z,Pending
A2880,0505,328.17,,2025-10-14T14:40:00Z,PAID
A3221,0212,101.89,7,2025-02-20T18:32:00Z,PAID
A4260,0129,129.97,9,2025-06-10T09:45:00Z,Paid
A1041,0422,257.71,6,2025-02-13T13:26:00Z,paid
A1426,0242,436.11,2,2025-11-14T11:16:00Z,refunded
A2931,0203,99.16,3,2025-03-06T07:33:00Z,Pending
A2681,0002,468.02,6,2025-01-11T12:39:00Z,
A4715,0089,,9,2025-04-04T05:51:00Z,PAID
A0899,0440,195.4,9,2025-07-26T03:15:00Z,paid
A3852,0620,340.19,7,,
A1514,0124,278.46,8,2025-08-17T06:59:00Z,PAID
A4601,0062,453.07,6,2025-02-27T23:09:00Z,
A1466,0091,322.03,1,,refund
A4265,0903,438.48,4,2025-09-23T13:37:00Z,paid
A1193,0008,231.65,6,2025-08-06T18:09:00Z,Refunded
A1448,0585,18.64,2,2025-09-03T14:24:00Z,refund
A4913,0010,159.09,2,2025-06-29T00:47:00Z,Pending
A0550,0507,127.36,9,2025-07-29T08:43:00Z,Paid
A4608,0967,483.18,9,2025-01-13T04:32:00Z,
A3769,0151,91.75,8,2025-07-16T22:18:00Z,PAID
A0844,0123,357.48,,2025-05-07T09:13:00Z,refund
A1515,0637,254.26,,2025-07-25T04:34:00Z,refunded
A0622,0455,110.32,8,2025-06-13T13:59:00Z,Paid
A0334,0023,378.21,2,,paid
A2652,0523,408.99,9,2025-11-21T21:16:00Z,Pending
A1335,0371,89.37,2,2025-09-12T10:40:00Z,Refunded
A1564,0188,347.5,6,2025-09-08T04:43:00Z,Paid
A2719,0692,,3,2025-01-30T15:52:00Z,Pending
A2113,0379,264.47,7,2025-11-25T18:41:00Z,Pending
A0146,0797,144.77,4,2025-03-14T02:39:00Z,refunded
A0087,0278,116.45,3,2025-03-22T08:02:00Z,refunded
A1496,0667,252.84,1,,Refunded
A1689,0567,65.5,1,2025-12-07T18:43:00Z,Paid
A0385,0068,173.45,5,2025-11-10T00:20:00Z,Refunded
A2328,0993,228.01,9,2025-10-22T14:35:00Z,Paid
A1822,0049,306.89,4,2025-11-18T10:22:00Z,paid
A0193,0958,302.59,4,2025-12-06T16:43:00Z,PAID
A4559,0735,428.65,5,2025-09-10T01:12:00Z,
A3454,0316,495.0,9,2025-05-31T03:01:00Z,
A2152,0202,357.4,,2025-09-25T14:10:00Z,refund
A0318,0311,364.65,3,2025-11-23T15:21:00Z,Paid
A3780,0609,,3,,PAID
A1879,0347,408.12,1,2025-08-12T18:48:00Z,refund
A0241,0744,209.08,5,2025-05-21T07:42:00Z,refunded
A2320,0633,204.33,5,2025-09-23T23:03:00Z,paid
A1763,0538,75.18,4,2025-02-09T10:01:00Z,Paid
A0733,0580,292.75,9,2025-01-20T08:37:00Z,paid
A3600,0690,221.68,5,2025-06-30T20:53:00Z,
A3337,0601,367.31,4,2025-06-06T13:58:00Z,refund
A2087,0704,108.12,9,2025-10-31T06:47:00Z,Paid
A2456,0735,90.01,5,2025-02-23T12:54:00Z,refunded
A4125,0543,251.97,9,2025-02-24T18:41:00Z,Refunded
A3766,0338,350.68,4,2025-08-02T15:03:00Z,Refunded
A0980,0901,198.06,5,2025-05-13T02:43:00Z,paid
A4528,0118,84.42,1,,refunded
A3422,0013,,4,2025-07-16T23:28:00Z,refunded
A0454,0497,215.79,6,2025-08-02T20:21:00Z,Pending
A1283,0389,423.09,4,2025-11-21T11:50:00Z,Refunded
A4363,0729,403.45,2,2025-04-29T15:13:00Z,Refunded
A4612,0580,285.15,8,2025-01-19T04:28:00Z,Pending
A4545,0274,461.86,1,2025-07-16T12:53:00Z,refund
A0344,0768,284.42,1,2025-04-11T20:04:00Z,Paid
A2640,0704,164.44,4,2025-03-05T00:41:00Z,refunded
A0130,0687,245.04,,2025-02-20T16:59:00Z,refunded
A0564,0240,479.51,2,2025-04-27T18:09:00Z,refunded
A0651,0875,493.38,6,,
A1143,0648,11.98,6,2025-04-01T13:13:00Z,paid
A3245,0171,38.95,5,2025-03-11T05:08:00Z,refunded
A4858,0887,128.11,,2025-03-24T14:38:00Z,Refunded
A1704,0484,33.91,1,2025-09-01T01:04:00Z,refund
A2990,0912,18.89,3,,Paid
A2021,0524,349.66,7,2025-04-04T14:35:00Z,Refunded
A3509,0848,487.16,,2025-02-04T08:13:00Z,refunded
A2146,0107,335.54,7,2025-04-01T03:10:00Z,Paid
A3876,0467,402.73,7,2025-03-11T14:58:00Z,Refunded
A0598,0563,,1,,refund
A4946,0365,132.06,9,2025-04-12T05:09:00Z,PAID
A4341,0134,484.12,7,2025-06-01T16:11:00Z,Paid
A0912,0896,122.66,2,2025-01-02T08:18:00Z,PAID
A0573,0181,450.55,9,2025-10-03T23:22:00Z,Refunded
A1851,0373,31.28,1,2025-12-08T00:05:00Z,refunded
A0216,0747,64.93,7,2025-11-18T06:13:00Z,refund
A2449,0178,400.98,,2025-12-13T11:59:00Z,Paid
A0079,0122,400.79,9,2025-11-18T17:41:00Z,Paid
A1915,0440,473.81,9,2025-05-14T11:24:00Z,refunded
A1119,0627,,1,2025-10-05T04:04:00Z,paid
A4758,0945,335.2,2,2025-01-24T12:58:00Z,Paid
A1662,0853,57.2,9,2025-06-06T09:05:00Z,
A3287,0853,,4,2025-08-11T07:31:00Z,refund
A3217,0292,335.14,,2025-07-30T07:34:00Z,Refunded
A3851,0203,180.12,3,2025-12-12T05:00:00Z,refund
A2891,0622,257.79,5,2025-10-17T03:38:00Z,Refunded
A0915,0102,473.38,9,2025-10-12T14:27:00Z,paid
A1812,0894,,3,2025-11-06T19:39:00Z,paid
A3126,0291,450.65,2,2025-05-15T11:17:00Z,
A4375,0534,264.56,8,2025-03-16T08:14:00Z,
A0328,0434,40.67,4,2025-10-24T22:25:00Z,Refunded
A4854,0142,384.13,5,,
A4965,0295,390.5,1,2025-04-08T12:33:00Z,paid
A0109,0172,443.32,,,refunded
A1955,0341,35.41,,2025-12-02T19:41:00Z,refund
A4748,0883,258.27,3,2025-04-19T10:49:00Z,Paid
A3329,0059,112.38,5,2025-08-18T02:17:00Z,refunded
A1510,0856,307.86,7,2025-07-16T00:46:00Z,paid
A4593,0781,330.47,5,,Refunded
A3185,0719,,6,2025-09-02T00:07:00Z,paid
A3952,0283,,8,2025-07-28T10:42:00Z,PAID
A4856,0127,146.27,4,2025-12-05T06:16:00Z,refund
A3101,0873,194.07,5,2025-03-30T02:48:00Z,Refunded
A3614,0334,181.07,8,2025-04-05T23:22:00Z,Paid
A2660,0113,239.42,2,2025-04-10T09:06:00Z,Paid
A0383,0237,390.91,7,2025-06-26T16:22:00Z,Paid
A3407,0513,130.38,,2025-07-22T01:18:00Z,paid
A3624,0493,129.7,9,2025-08-31T17:52:00Z,PAID
A4017,0034,50.94,3,2025-06-04T16:32:00Z,paid
A2893,0384,317.53,8,2025-10-02T16:47:00Z,Refunded
A4436,0164,20.69,5,,PAID
A3322,0624,169.94,3,2025-10-07T03:42:00Z,refunded
A0938,0541,291.25,,2025-03-15T21:26:00Z,
A0135,0188,433.16,3,2025-04-15T09:29:00Z,
A1029,0482,109.05,,2025-02-06T05:06:00Z,refund
A1128,0053,83.27,,2025-05-16T01:23:00Z,Pending
A4438,0539,217.72,,2025-11-13T00:54:00Z,
A1661,0519,167.97,4,2025-08-23T03:22:00Z,
A1443,0395,378.63,9,2025-04-23T07:11:00Z,Paid
A1498,0140,433.26,,2025-03-31T08:41:00Z,Pending
A4115,0862,229.63,4,2025-10-29T00:54:00Z,paid
A3156,0440,219.13,8,2025-07-28T07:05:00Z,Refunded
A2010,0364,123.97,,2025-02-25T16:20:00Z,Pending
A4998,0608,269.86,5,2025-04-16T18:00:00Z,Pending
A3854,0125,482.57,8,2025-04-05T06:24:00Z,refund
A3130,0929,485.68,1,2025-08-27T06:24:00Z,paid
A2731,0797,271.2,9,2025-12-10T17:04:00Z,Paid
A4433,0808,314.8,7,2025-07-05T04:39:00Z,refund
A2380,0653,378.48,4,2025-10-02T23:01:00Z,refunded
A4206,0565,410.52,9,2025-12-09T19:59:00Z,refund
A1057,0336,105.73,5,2025-01-18T02:31:00Z,refund
A4681,0862,356.15,8,2025-07-04T07:08:00Z,refund
A4160,0006,54.34,3,2025-08-11T09:04:00Z,refund
A0522,0804,94.28,9,2025-02-17T00:55:00Z,PAID
A1329,0815,19.61,5,2025-08-16T11:27:00Z,Refunded
A4149,0845,413.43,4,2025-02-17T05:01:00Z,
A0346,0298,400.13,2,,paid
A4899,0255,156.4,6,2025-07-19T01:55:00Z,
A0138,0922,307.35,3,2025-07-04T21:52:00Z,
A2781,0453,278.89,9,2025-03-18T05:02:00Z,refunded
A4417,0133,56.84,7,2025-02-03T18:32:00Z,
A2193,0381,185.11,6,2025-01-07T13:18:00Z,paid
A0175,0381,261.42,3,2025-04-19T18:26:00Z,Pending
A2377,0967,106.16,7,2025-04-29T13:09:00Z,refunded
A1706,0182,496.21,9,2025-05-23T18:43:00Z,Paid
A2543,0648,250.22,9,2025-04-14T16:42:00Z,PAID
A3524,0848,243.12,7,2025-03-01T05:06:00Z,Paid
A2190,0963,120.89,1,,Paid
A2872,0978,84.18,9,2025-10-14T07:57:00Z,Paid
A3054,0197,283.74,9,2025-02-07T13:04:00Z,PAID
A0724,0175,221.89,6,2025-05-20T04:13:00Z,Paid
A2188,0852,35.2,1,2025-09-04T20:35:00Z,PAID
A2065,0210,472.81,6,2025-06-10T04:45:00Z,
A2937,0007,97.04,1,2025-05-17T22:24:00Z,paid
A3276,0804,140.77,8,,PAID
A2277,0059,222.8,3,2025-07-23T20:51:00Z,Pending
A1256,0261,455.56,,2025-07-24T19:47:00Z,Pending
A4613,0699,381.94,9,2025-09-14T08:46:00Z,PAID
A2061,0073,453.2,7,2025-07-11T08:26:00Z,Paid
A0093,0156,492.57,8,2025-07-03T04:09:00Z,Pending
A0345,0714,130.94,8,,PAID
A4213,0633,330.3,9,2025-06-07T10:54:00Z,
A1728,0163,262.37,7,,paid
A2850,0172,348.07,8,2025-10-13T08:07:00Z,paid
A3038,0074,360.97,,,refunded
A3722,0670,323.06,7,2025-11-28T20:40:00Z,Pending
A2075,0215,74.25,,2025-06-18T16:26:00Z,Refunded
A4749,0665,,2,2025-05-10T07:10:00Z,
A2420,0728,14.08,2,2025-04-09T00:24:00Z,refund
A3628,0617,6.94,1,,refund
A3472,0225,48.75,1,2025-03-20T07:04:00Z,Paid
A4463,0061,132.77,6,2025-04-14T22:36:00Z,Pending
A1162,0370,,6,2025-09-27T17:38:00Z,paid
A3651,0026,84.63,1,,
A3708,0569,142.91,5,2025-10-05T09:24:00Z,Pending
A0655,0653,135.76,,2025-10-15T07:16:00Z,
A4249,0718,489.12,6,2025-12-04T06:01:00Z,Pending
A4971,0660,153.17,4,2025-12-22T09:54:00Z,PAID
A1326,0319,301.79,6,2025-05-12T00:20:00Z,Refunded
A2714,0193,77.91,4,2025-10-01T08:55:00Z,Pending
A0381,0005,280.26,7,2025-04-19T06:31:00Z,Pending
A4890,0401,,8,2025-03-11T22:17:00Z,Refunded
A2820,0916,489.71,,2025-11-19T10:12:00Z,refund
A3423,0981,318.72,1,2025-06-20T04:54:00Z,refund
A3750,0880,79.37,1,2025-03-17T21:36:00Z,refunded
A1764,0953,,4,2025-12-02T17:36:00Z,refund
A4994,0473,24.6,6,2025-03-31T15:54:00Z,Refunded
A3981,0331,244.95,7,2025-10-04T13:04:00Z,
A2776,0138,188.8,1,,Paid
A1934,0368,163.42,7,2025-10-29T11:51:00Z,paid
A1511,0957,361.51,6,2025-05-25T18:52:00Z,
A1147,0750,235.37,6,2025-06-07T05:09:00Z,Pending
A0783,0607,310.57,1,2025-10-24T15:52:00Z,Refunded
A0743,0389,64.09,7,2025-11-07T04:11:00Z,refunded
A0663,0602,165.87,2,2025-07-10T14:20:00Z,refund
A1192,0838,413.38,2,2025-04-09T16:36:00Z,refunded
A0894,0348,266.06,5,2025-08-20T04:45:00Z,refunded
A2963,0530,181.93,6,2025-02-23T06:40:00Z,
A0554,0511,97.77,2,2025-03-30T21:13:00Z,
A2822,0054,279.37,2,,paid
A3098,0519,161.2,4,2025-12-03T05:06:00Z,Pending
A2554,0775,236.49,6,2025-05-21T18:31:00Z,refund
A0998,0151,76.26,6,2025-05-18T19:31:00Z,refund
A2279,0345,441.45,1,2025-04-18T13:38:00Z,refund
A2560,0467,87.21,3,2025-03-24T17:26:00Z,Pending
A3867,0394,432.68,,2025-01-11T06:23:00Z,paid
A4134,0085,418.46,4,2025-11-04T18:30:00Z,
A3586,0705,,6,2025-01-21T00:42:00Z,
A2935,0922,439.63,1,2025-01-15T05:26:00Z,PAID
A3068,0730,,2,2025-03-02T18:15:00Z,Paid
A2846,0903,162.18,3,2025-08-26T06:43:00Z,refunded
A1035,0017,81.69,7,2025-05-28T15:19:00Z,refunded
A4542,0522,232.71,5,2025-08-02T20:35:00Z,refunded
A2466,0086,69.14,,2025-09-07T19:00:00Z,refunded
A4672,0737,460.73,3,2025-10-02T07:10:00Z,Refunded
A4823,0781,456.16,,2025-01-25T10:54:00Z,refund
A0906,0545,,4,2025-01-31T07:35:00Z,Paid
A0446,0008,345.62,8,2025-09-27T19:38:00Z,refund
A0026,0778,322.07,6,2025-08-15T20:55:00Z,refunded
A3603,0455,205.97,8,,Paid
A1058,0363,46.89,2,2025-01-08T17:31:00Z,Refunded
A1134,0770,17.61,3,2025-02-04T20:24:00Z,Paid
A4247,0314,199.35,1,2025-03-03T10:48:00Z,paid
A4168,0030,456.94,2,2025-09-13T04:40:00Z,PAID
A0037,0259,401.24,9,,Paid
A1127,0914,,5,2025-02-06T00:26:00Z,Paid
A0440,0034,106.44,1,2025-08-19T11:33:00Z,Refunded
A2276,0839,411.07,4,2025-09-08T22:01:00Z,refunded
A1974,0716,235.73,1,2025-02-27T01:37:00Z,refund
A4719,0369,316.12,5,2025-08-23T05:29:00Z,Paid
A2844,0699,254.65,8,2025-06-07T13:19:00Z,Pending
A2172,0336,228.98,6,2025-05-27T02:35:00Z,Refunded
A4140,0917,411.6,4,2025-03-23T07:38:00Z,refund
A4024,0212,,4,2025-11-05T13:22:00Z,Pending
A1065,0763,458.61,5,2025-02-26T08:24:00Z,
A1414,0150,353.04,7,2025-04-13T18:10:00Z,
A2927,0884,244.24,6,2025-08-07T17:48:00Z,Paid
A2273,0033,348.29,2,2025-11-25T23:11:00Z,Paid
A4724,0487,487.26,8,2025-05-01T09:09:00Z,Refunded
A4649,0167,,5,2025-05-04T02:37:00Z,Refunded
A1512,0619,23.09,5,2025-05-28T02:55:00Z,PAID
A4723,0477,,,2025-09-17T09:25:00Z,paid
A1826,0916,54.11,,2025-02-07T01:34:00Z,Paid
A0244,0617,446.17,7,2025-09-02T10:25:00Z,
A1016,0059,426.65,7,2025-10-06T08:41:00Z,
A3244,0630,310.19,5,2025-10-27T23:47:00Z,Pending
A3198,0823,364.83,1,2025-05-11T17:34:00Z,Pending
A3909,0939,473.05,1,2025-08-11T17:01:00Z,refunded
A0728,0410,230.09,3,2025-05-15T18:58:00Z,paid
A4838,0691,54.77,,2025-03-06T13:22:00Z,refund
A0837,0623,484.99,2,2025-05-22T09:29:00Z,
A1927,0624,458.32,6,,paid
A0903,0005,449.21,7,,Paid
A3034,0456,81.38,,2025-10-27T15:12:00Z,paid
A2350,0650,74.84,,2025-06-14T08:32:00Z,Paid
A1348,0022,182.2,9,2025-02-08T18:05:00Z,paid
A0447,0598,231.05,,2025-03-25T15:39:00Z,Paid
A0042,0174,306.74,4,,refunded
A2556,0967,297.2,2,2025-04-08T00:47:00Z,Pending
A2353,0464,387.77,8,2025-03-23T11:40:00Z,Pending
A3398,0902,16.23,8,2025-07-15T01:05:00Z,refund
A4291,0577,390.95,5,2025-01-09T00:40:00Z,paid
A3709,0085,67.52,2,2025-04-09T06:07:00Z,paid
A4271,0870,271.76,1,2025-05-05T23:04:00Z,
A0612,0470,414.46,4,2025-08-04T18:49:00Z,refund
A3797,0146,11.24,9,2025-01-23T14:11:00Z,PAID
A4773,0572,91.71,3,2025-07-07T09:25:00Z,refund
A1599,0194,485.31,,2025-07-02T10:15:00Z,Refunded
A4964,0104,465.08,5,2025-06-20T00:13:00Z,
A3119,0492,402.77,7,2025-06-02T12:04:00Z,refund
A4264,0408,92.09,8,2025-10-31T13:25:00Z,Refunded
A1785,0832,355.67,8,,Refunded
A4042,0339,416.45,7,2025-01-28T04:10:00Z,PAID
A3406,0050,308.08,7,,PAID
A2220,0610,391.16,5,2025-10-15T08:03:00Z,Refunded
A2247,0394,17.67,4,2025-03-25T21:01:00Z,refunded
A1945,0878,206.54,,2025-03-27T10:40:00Z,PAID
A1833,0964,336.12,4,,Pending
A3717,0033,405.85,9,2025-02-07T08:32:00Z,Paid
A0025,0209,272.33,6,2025-02-19T23:40:00Z,Pending
A0660,0059,364.5,3,2025-04-01T18:06:00Z,paid
A2623,0148,332.4,8,2025-02-01T21:53:00Z,refunded
A0062,0162,,1,2025-04-29T09:11:00Z,Pending
A2066,0839,181.51,5,2025-03-20T13:18:00Z,Refunded
A4087,0529,209.13,2,2025-01-30T00:01:00Z,Pending
A1205,0155,259.36,,2025-07-17T20:49:00Z,Paid
A3895,0319,46.27,5,2025-01-26T16:12:00Z,Refunded
A0029,0370,,2,2025-11-15T03:28:00Z,refunded
A0032,0788,480.75,9,2025-10-09T04:47:00Z,Paid
A1621,0084,220.17,4,,Paid
A4958,0996,187.79,8,2025-05-08T03:00:00Z,Refunded
A3688,0912,400.6,9,2025-02-26T14:45:00Z,paid
A4710,0350,348.65,5,,refund
A2313,0072,173.54,2,2025-08-12T11:24:00Z,refund
A1133,0979,225.61,,,PAID
A4888,0083,422.94,7,2025-01-07T08:33:00Z,Paid
A3528,0589,122.16,3,2025-02-09T15:00:00Z,refund
A2658,0159,85.96,8,2025-04-13T23:21:00Z,Refunded
A0124,0789,58.0,3,2025-03-20T14:28:00Z,refunded
A2400,0387,400.32,4,2025-01-21T01:56:00Z,Refunded
A1610,0448,,2,2025-02-12T08:36:00Z,Pending
A4663,0611,124.04,3,2025-05-23T08:06:00Z,refunded
A4425,0181,405.93,7,2025-09-13T23:54:00Z,paid
A0196,0635,31.59,,2025-09-26T02:10:00Z,Refunded
A0149,0916,63.9,3,2025-04-16T16:56:00Z,Pending
A1746,0587,426.99,6,2025-11-10T19:15:00Z,Refunded
A0957,0930,213.56,1,2025-01-23T06:17:00Z,refund
A3557,0302,485.54,5,2025-06-26T07:16:00Z,Pending
A0006,0323,469.7,1,2025-10-26T13:40:00Z,refunded
A1699,0873,282.66,,2025-09-01T06:21:00Z,Paid
A1153,0228,370.99,4,2025-05-02T08:21:00Z,Pending
A0436,0453,498.92,8,,PAID
A1452,0075,27.3,8,2025-04-23T15:16:00Z,refunded
A2238,0297,84.74,6,2025-10-24T07:03:00Z,PAID
A1172,0910,393.39,8,2025-12-14T13:23:00Z,
A0628,0094,348.63,,2025-07-05T09:07:00Z,Refunded
A2166,0315,,5,2025-04-23T09:40:00Z,PAID
A4529,0433,132.13,7,2025-07-23T20:25:00Z,Refunded
A3657,0861,194.33,8,2025-12-12T09:55:00Z,
A3606,0963,36.59,7,2025-11-20T09:04:00Z,refund
A3424,0632,249.11,6,2025-04-18T00:49:00Z,
A2520,0897,195.96,8,2025-07-28T12:54:00Z,Refunded
A1703,0640,85.19,5,2025-07-31T23:28:00Z,Paid
A0401,0944,215.39,5,2025-05-10T05:28:00Z,refunded
A0123,0311,416.55,3,2025-07-14T14:04:00Z,
A2981,0737,235.03,5,,
A3187,0435,180.96,,2025-08-12T12:35:00Z,Paid
A0156,0479,407.02,9,2025-09-07T13:38:00Z,paid
A0839,0039,256.91,2,2025-02-16T20:09:00Z,Refunded
A0076,0032,374.66,9,2025-03-28T05:28:00Z,refunded
A0831,0177,8.79,8,2025-04-28T11:27:00Z,paid
A1970,0871,485.29,1,2025-05-30T20:06:00Z,Paid
A4973,0699,427.37,1,2025-12-07T20:55:00Z,Paid
A4348,0209,412.78,,2025-05-11T09:15:00Z,Pending
A1238,0622,173.14,9,2025-04-24T14:06:00Z,paid
A2091,0743,446.81,2,2025-01-29T04:23:00Z,PAID
A3819,0116,142.32,3,2025-01-28T05:04:00Z,refunded
A0304,0544,442.4,7,2025-01-23T03:38:00Z,paid
A2331,0309,109.18,8,2025-06-03T10:13:00Z,refunded
A2462,0168,10.97,2,2025-10-28T17:52:00Z,Paid
A3196,0360,96.57,,2025-09-13T11:08:00Z,Pending
A3961,0654,235.62,2,,PAID
A4660,0668,301.93,7,2025-11-27T02:36:00Z,Refunded
A0121,0138,243.87,8,,Paid
A1367,0842,68.4,9,2025-02-16T21:11:00Z,paid
A0475,0720,138.44,5,2025-06-09T15:24:00Z,refunded
A0235,0369,324.79,9,2025-04-17T00:08:00Z,refund
A0687,0895,499.64,8,,Paid
A3482,0196,,5,2025-01-14T20:19:00Z,
A2325,0981,87.68,3,2025-08-19T10:02:00Z,Paid
A0098,0253,419.6,3,,refund
A3518,0551,292.09,7,2025-01-28T10:21:00Z,paid
A4704,0232,257.14,1,2025-05-09T23:53:00Z,refunded
A2212,0817,218.34,4,2025-10-24T19:30:00Z,Refunded
A0332,0859,82.59,3,2025-03-17T13:37:00Z,Refunded
A2862,0713,313.97,9,2025-09-20T12:53:00Z,refunded
A1026,0382,395.47,6,2025-11-17T00:27:00Z,Pending
A1645,0457,31.16,2,2025-06-07T07:36:00Z,Paid
A2421,0728,338.19,7,2025-11-29T16:32:00Z,paid
A4154,0352,220.17,8,,refunded
A3937,0617,372.28,1,2025-02-11T18:39:00Z,PAID
A4497,0383,,8,,refund
A1957,0362,44.82,6,2025-04-03T23:09:00Z,PAID
A4184,0708,185.76,6,2025-03-30T20:05:00Z,Pending
A4428,0396,190.61,5,2025-06-18T04:35:00Z,refunded
A4819,0539,440.94,1,2025-03-06T16:37:00Z,Paid
A0240,0575,,1,,refunded
A3666,0828,435.18,1,2025-12-10T12:52:00Z,PAID
A2533,0567,344.27,5,2025-04-03T01:37:00Z,Paid
A0120,0159,302.03,,2025-11-09T01:30:00Z,Refunded
A1474,0659,301.08,8,2025-11-05T00:46:00Z,refund
A2179,0955,,3,2025-09-19T01:15:00Z,refund
A1626,0398,487.21,9,2025-08-03T17:18:00Z,paid
A0097,0450,66.57,3,2025-06-26T16:07:00Z,paid
A3071,0584,320.82,5,2025-07-05T09:11:00Z,Paid
A0370,0209,387.71,4,2025-11-27T05:37:00Z,Pending
A4880,0506,499.75,1,2025-08-11T18:18:00Z,PAID
A4496,0798,481.16,6,2025-01-04T07:01:00Z,refund
A0185,0445,141.27,2,2025-04-13T19:58:00Z,
A1432,0566,96.38,2,2025-11-08T05:30:00Z,
A0965,0516,,9,2025-07-05T01:58:00Z,refunded
A3585,0040,251.62,1,,Paid
A2133,0386,465.45,9,2025-01-28T14:30:00Z,PAID
A3180,0122,6.37,3,2025-11-30T04:09:00Z,refunded
A2585,0972,218.16,3,2025-01-02T11:51:00Z,Pending
A1470,0324,175.69,4,,Pending
A3556,0552,196.24,2,2025-08-06T14:31:00Z,
A4638,0619,261.75,6,2025-10-20T02:24:00Z,paid
A2267,0387,22.37,4,2025-02-17T16:54:00Z,PAID
A1471,0306,435.6,3,2025-10-18T01:21:00Z,paid
A2043,0241,427.2,3,2025-07-26T12:16:00Z,PAID
A3020,0800,,1,2025-03-11T11:32:00Z,refunded
A4277,0336,66.57,9,2025-10-05T05:55:00Z,paid
A2088,0711,317.13,6,2025-09-28T20:56:00Z,Refunded
A3659,0894,86.08,4,2025-11-05T21:13:00Z,refund
A0900,0204,154.69,4,2025-04-03T00:17:00Z,refunded
A1872,0555,436.34,5,2025-09-29T18:01:00Z,PAID
A3601,0809,473.44,3,2025-01-28T14:31:00Z,refunded
A2859,0041,123.66,2,2025-04-29T21:42:00Z,paid
A3001,0311,283.59,3,2025-07-20T17:44:00Z,PAID
A1939,0960,352.71,6,2025-02-21T21:39:00Z,Paid
A3609,0275,49.31,1,2025-05-27T10:13:00Z,Refunded
A0721,0795,392.21,4,2025-01-10T18:36:00Z,refunded
A2762,0454,363.01,8,2025-11-06T21:29:00Z,
A1012,0665,67.82,7,2025-10-31T00:19:00Z,Paid
A1339,0784,161.37,8,,Paid
A2773,0156,345.25,3,2025-05-02T19:56:00Z,Paid
A3468,0252,289.55,8,2025-11-19T06:26:00Z,PAID
A3737,0725,482.1,2,2025-05-09T06:35:00Z,
A1982,0305,259.24,6,2025-09-18T16:20:00Z,Refunded
A4071,0674,182.27,,2025-07-02T22:11:00Z,refunded
A4540,0119,400.5,,2025-09-09T02:43:00Z,Pending
A1469,0367,51.58,2,2025-11-21T06:56:00Z,refund
A0030,0211,337.43,6,2025-06-01T02:27:00Z,refunded
A4530,0594,262.25,7,2025-11-18T16:09:00Z,refunded
A3633,0855,337.56,7,2025-10-19T21:01:00Z,Pending
A1923,0493,261.13,4,2025-08-06T18:34:00Z,paid
A0848,0060,123.28,3,2025-02-10T23:08:00Z,Pending
A3339,0597,191.35,5,,
A4007,0117,229.01,5,2025-06-17T02:57:00Z,Refunded
A1869,0188,409.85,3,2025-02-17T18:03:00Z,Refunded
A4062,0899,223.28,8,2025-03-29T20:36:00Z,PAID
A4187,0012,255.38,5,2025-05-09T19:43:00Z,Refunded
A2938,0212,470.51,2,2025-01-01T07:48:00Z,Refunded
A0099,0549,421.28,5,,refunded
A2372,0678,342.28,6,2025-07-16T10:52:00Z,refunded
A3588,0300,226.34,4,2025-11-27T13:25:00Z,Paid
A3732,0696,311.62,1,2025-06-28T05:14:00Z,paid
A0035,0238,,,2025-02-22T08:28:00Z,refunded
A1808,0767,84.47,6,2025-11-15T04:54:00Z,
A1230,0895,259.57,8,2025-01-03T22:03:00Z,refund
A2142,0082,178.5,9,2025-07-04T09:45:00Z,paid
A4380,0533,371.25,9,2025-05-25T12:19:00Z,
A0982,0428,,6,2025-02-10T11:49:00Z,paid
A4840,0644,398.7,8,2025-06-15T11:39:00Z,refunded
A3767,0343,287.97,3,2025-11-12T21:21:00Z,refunded
A3932,0295,358.99,3,2025-11-03T21:47:00Z,Pending
A0589,0907,417.66,,2025-11-15T20:51:00Z,Paid
A3613,0430,32.07,7,2025-04-30T06:46:00Z,refund
A1951,0713,490.74,,2025-01-16T01:11:00Z,refund
A1688,0018,61.74,7,2025-01-04T17:23:00Z,refunded
A2361,0970,20.41,5,2025-01-06T03:26:00Z,Pending
A0071,0956,38.29,2,,Pending
A1255,0631,125.72,,2025-07-06T04:25:00Z,paid
A1088,0442,,1,2025-01-07T16:52:00Z,
A1395,0360,315.41,2,2025-11-16T19:11:00Z,refunded
A4940,0915,185.87,4,2025-09-13T09:15:00Z,Paid
A1994,0440,77.09,,2025-09-22T22:29:00Z,Pending
